商品ID,商品規格ID,親規格組合わせID,規格組合わせID,親規格分類ID,規格分類ID,親規格分類名,規格分類名,メーカーID,メーカー名,商品名,表示ステータス(公開・非公開),メーカーURL(コメント1),コメント2,検索ワード(コメント3),コメント4,コメント5,コメント6,備考欄(SHOP専用),一覧-メインコメント,一覧-メイン画像,詳細-メインコメント,詳細-メイン画像,詳細-メイン拡大画像,詳細-サブタイトル(1),詳細-サブコメント(1),詳細-サブ画像(1),詳細-サブ拡大画像(1),詳細-サブタイトル(2),詳細-サブコメント(2),詳細-サブ画像(2),詳細-サブ拡大画像(2),詳細-サブタイトル(3),詳細-サブコメント(3),詳細-サブ画像(3),詳細-サブ拡大画像(3),詳細-サブタイトル(4),詳細-サブコメント(4),詳細-サブ画像(4),詳細-サブ拡大画像(4),詳細-サブタイトル(5),詳細-サブコメント(5),詳細-サブ画像(5),詳細-サブ拡大画像(5),発送日目安ID,削除フラグ,商品種別ID,商品コード,在庫数,在庫無制限フラグ,購入制限数,通常価格,販売価格,送料,ポイント付与率,ダウンロードファイル名,ダウンロード実ファイル,関連商品ID(1),関連商品コメント(1),関連商品ID(2),関連商品コメント(2),関連商品ID(3),関連商品コメント(3),関連商品ID(4),関連商品コメント(4),関連商品ID(5),関連商品コメント(5),関連商品ID(6),関連商品コメント(6),商品ステータス,商品ステータス名,カテゴリID,カテゴリ名
28029,,,,,,,,3,三菱電機,【三菱電機】天井カセット4方向 5馬力 個別ツイン スリムK,1,,"PLZX-KP140EH｜【三菱電機 業務用エアコン 標準】<br>天井カセット4方向 5馬力 個別ツイン<br>三相200V ワイヤード<br>スリムK ｜販売価格:372,276｜「東京空調センター」では、業務用エアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 業務用エアコン 標準】<br>天井カセット4方向 5馬力 個別ツイン<br>三相200V ワイヤード<br>スリムK ,PLZX-KP140EH,"ピュアホワイト,ベージュ,ブラウン,ブラック,グレー",,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-s200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wired.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/kobetsu.png"">",mitsubishi/201502/plzx-kp140eh.jpg,"【三菱電機 業務用エアコン 標準】<br>天井カセット4方向 5馬力 個別ツイン<br>三相200V ワイヤード<br>スリムK <br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-s2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wired2.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/kobetsu2.png"">",mitsubishi/201502/plzx-kp140eh.jpg,,,"<ul><li><font style=""color:red;"">※パネル・リモコン・分岐管を含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,,,0,,,,"<img src=""http://www.tokyo-aircon.net/user_data/packages/default/img/common/airconstd7.jpg""  width=""680px""><br />  <table id=""airconStd4"">   <tr>      <th>&nbsp;</th>      <th>m2</th>      <th>坪</th>      <th>畳</th>    </tr>    <tr>      <th>一般商店</th>      <td>61 - 90m2</td>      <td>18 - 27坪</td>      <td>37 - 54畳</td>    </tr>    <tr>      <th>喫茶・理美容院</th>      <td>48 - 61m2</td>      <td>14 - 18坪</td>      <td>29 - 37畳</td>    </tr>    <tr>      <th>食堂</th>      <td>38 - 61m2</td>      <td>11 - 18坪</td>      <td>23 - 37畳</td>    </tr>    <tr>      <th>一般事務所</th>      <td>82 - 112m2</td>      <td>25 - 34坪</td>      <td>50 - 68畳</td>    </tr>  </table><br />（注意）上表はあくまでも目安です。<br />適用面積の数値は冷房時の目安で、使用条件（人の出入り・間取り、火の使用等）により変わります。<br />厨房内の空調面積は状況により大きく異なりますので、予めご了承ください。<br />プレハブ等断熱性の低い建物では、暖房基準も考慮して機種選定をお願いいたします。<br />（鉄筋コンクリート等断熱性の高い建物では従来通り冷房基準で機種選定をお願いします。）",,,,"<div class=""set"">▼セット内容<br />室内機：PLZ-KP71EM x 2<br />室外機：PUZ-KP140KM1 x 1<br />リモコン：PAR-36MA x 2<br />パネル：PLP-P160EWH3 x 2<br />分岐管：CMY-Y62-GG1 x 1<br /></div>",,,,,,,2,0,1,PLZX-KP140EH,,1,,1432080,409504,,0,,,,,,,,,,,,,,,,,"33,207",
28030,,,,,,,,3,三菱電機,【三菱電機】天井カセット4方向 6馬力 個別ツイン スリムK,1,,"PLZX-KP160EEH｜【三菱電機 業務用エアコン 標準】<br>天井カセット4方向 6馬力 個別ツイン<br>三相200V ワイヤード<br>スリムK 人感ムーブアイ｜販売価格:405,972｜「東京空調センター」では、業務用エアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 業務用エアコン 標準】<br>天井カセット4方向 6馬力 個別ツイン<br>三相200V ワイヤード<br>スリムK 人感ムーブアイ,PLZX-KP160EEH,,,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-s200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wired.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/kobetsu.png"">",mitsubishi/201502/plzx-kp160eeh.jpg,"【三菱電機 業務用エアコン 標準】<br>天井カセット4方向 6馬力 個別ツイン<br>三相200V ワイヤード<br>スリムK 人感ムーブアイ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-s2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wired2.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/kobetsu2.png"">",mitsubishi/201502/plzx-kp160eeh.jpg,,,"<ul><li><font style=""color:red;"">※パネル・リモコン・分岐管を含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,,,0,,,,"<img src=""http://www.tokyo-aircon.net/user_data/packages/default/img/common/airconstd7.jpg""  width=""680px""><br />  <table id=""airconStd4"">   <tr>      <th>&nbsp;</th>      <th>m2</th>      <th>坪</th>      <th>畳</th>    </tr>    <tr>      <th>一般商店</th>      <td>70 - 103m2</td>      <td>21 - 31坪</td>      <td>42 - 62畳</td>    </tr>    <tr>      <th>喫茶・理美容院</th>      <td>55 - 70m2</td>      <td>17 - 21坪</td>      <td>33 - 42畳</td>    </tr>    <tr>      <th>食堂</th>      <td>43 - 70m2</td>      <td>13 - 21坪</td>      <td>26 - 42畳</td>    </tr>    <tr>      <th>一般事務所</th>      <td>94 - 139m2</td>      <td>28 - 42坪</td>      <td>57 - 84畳</td>    </tr>  </table><br />（注意）上表はあくまでも目安です。<br />適用面積の数値は冷房時の目安で、使用条件（人の出入り・間取り、火の使用等）により変わります。<br />厨房内の空調面積は状況により大きく異なりますので、予めご了承ください。<br />プレハブ等断熱性の低い建物では、暖房基準も考慮して機種選定をお願いいたします。<br />（鉄筋コンクリート等断熱性の高い建物では従来通り冷房基準で機種選定をお願いします。）",,,,"<div class=""set"">▼セット内容<br />室内機：PLZ-KP80EM x 2<br />室外機：PUZ-KP160KM1 x 1<br />リモコン：PAR-36MA x 2<br />パネル：PLP-P160EWF3 x 2<br />分岐管：CMY-Y62-GG1 x 1<br /></div>",,,,,,,2,0,1,PLZX-KP160EEH,,1,,1561680,446569,,0,,,,,,,,,,,,,,,,,"33,208",
28031,,,,,,,,3,三菱電機,【三菱電機】天井カセット4方向 6馬力 個別ツイン スリムK,1,,"PLZX-KP160EH｜【三菱電機 業務用エアコン 標準】<br>天井カセット4方向 6馬力 個別ツイン<br>三相200V ワイヤード<br>スリムK ｜販売価格:397,548｜「東京空調センター」では、業務用エアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 業務用エアコン 標準】<br>天井カセット4方向 6馬力 個別ツイン<br>三相200V ワイヤード<br>スリムK ,PLZX-KP160EH,"ピュアホワイト,ベージュ,ブラウン,ブラック,グレー",,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-s200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wired.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/kobetsu.png"">",mitsubishi/201502/plzx-kp160eh.jpg,"【三菱電機 業務用エアコン 標準】<br>天井カセット4方向 6馬力 個別ツイン<br>三相200V ワイヤード<br>スリムK <br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-s2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wired2.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/kobetsu2.png"">",mitsubishi/201502/plzx-kp160eh.jpg,,,"<ul><li><font style=""color:red;"">※パネル・リモコン・分岐管を含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,,,0,,,,"<img src=""http://www.tokyo-aircon.net/user_data/packages/default/img/common/airconstd7.jpg""  width=""680px""><br />  <table id=""airconStd4"">   <tr>      <th>&nbsp;</th>      <th>m2</th>      <th>坪</th>      <th>畳</th>    </tr>    <tr>      <th>一般商店</th>      <td>70 - 103m2</td>      <td>21 - 31坪</td>      <td>42 - 62畳</td>    </tr>    <tr>      <th>喫茶・理美容院</th>      <td>55 - 70m2</td>      <td>17 - 21坪</td>      <td>33 - 42畳</td>    </tr>    <tr>      <th>食堂</th>      <td>43 - 70m2</td>      <td>13 - 21坪</td>      <td>26 - 42畳</td>    </tr>    <tr>      <th>一般事務所</th>      <td>94 - 139m2</td>      <td>28 - 42坪</td>      <td>57 - 84畳</td>    </tr>  </table><br />（注意）上表はあくまでも目安です。<br />適用面積の数値は冷房時の目安で、使用条件（人の出入り・間取り、火の使用等）により変わります。<br />厨房内の空調面積は状況により大きく異なりますので、予めご了承ください。<br />プレハブ等断熱性の低い建物では、暖房基準も考慮して機種選定をお願いいたします。<br />（鉄筋コンクリート等断熱性の高い建物では従来通り冷房基準で機種選定をお願いします。）",,,,"<div class=""set"">▼セット内容<br />室内機：PLZ-KP80EM x 2<br />室外機：PUZ-KP160KM1 x 1<br />リモコン：PAR-36MA x 2<br />パネル：PLP-P160EWH3 x 2<br />分岐管：CMY-Y62-GG1 x 1<br /></div>",,,,,,,2,0,1,PLZX-KP160EH,,1,,1529280,437303,,0,,,,,,,,,,,,,,,,,"33,208",
28032,,,,,,,,3,三菱電機,【三菱電機】天井カセット4方向 6馬力 個別トリプル スリムK,1,,"PLZT-KP160EEH｜【三菱電機 業務用エアコン 標準】<br>天井カセット4方向 6馬力 個別トリプル<br>三相200V ワイヤード<br>スリムK 人感ムーブアイ｜販売価格:490,212｜「東京空調センター」では、業務用エアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 業務用エアコン 標準】<br>天井カセット4方向 6馬力 個別トリプル<br>三相200V ワイヤード<br>スリムK 人感ムーブアイ,PLZT-KP160EEH,,,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-s200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wired.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/kobetsu.png"">",mitsubishi/201502/plzt-kp160eeh.jpg,"【三菱電機 業務用エアコン 標準】<br>天井カセット4方向 6馬力 個別トリプル<br>三相200V ワイヤード<br>スリムK 人感ムーブアイ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-s2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wired2.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/kobetsu2.png"">",mitsubishi/201502/plzt-kp160eeh.jpg,,,"<ul><li><font style=""color:red;"">※パネル・リモコン・分岐管を含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,,,0,,,,"<img src=""http://www.tokyo-aircon.net/user_data/packages/default/img/common/airconstd7.jpg""  width=""680px""><br />  <table id=""airconStd4"">   <tr>      <th>&nbsp;</th>      <th>m2</th>      <th>坪</th>      <th>畳</th>    </tr>    <tr>      <th>一般商店</th>      <td>70 - 103m2</td>      <td>21 - 31坪</td>      <td>42 - 62畳</td>    </tr>    <tr>      <th>喫茶・理美容院</th>      <td>55 - 70m2</td>      <td>17 - 21坪</td>      <td>33 - 42畳</td>    </tr>    <tr>      <th>食堂</th>      <td>43 - 70m2</td>      <td>13 - 21坪</td>      <td>26 - 42畳</td>    </tr>    <tr>      <th>一般事務所</th>      <td>94 - 139m2</td>      <td>28 - 42坪</td>      <td>57 - 84畳</td>    </tr>  </table><br />（注意）上表はあくまでも目安です。<br />適用面積の数値は冷房時の目安で、使用条件（人の出入り・間取り、火の使用等）により変わります。<br />厨房内の空調面積は状況により大きく異なりますので、予めご了承ください。<br />プレハブ等断熱性の低い建物では、暖房基準も考慮して機種選定をお願いいたします。<br />（鉄筋コンクリート等断熱性の高い建物では従来通り冷房基準で機種選定をお願いします。）",,,,"<div class=""set"">▼セット内容<br />室内機：PLZ-KP56EM x 3<br />室外機：PUZ-KP160KM1 x 1<br />リモコン：PAR-36MA x 3<br />パネル：PLP-P160EWF3 x 3<br />分岐管：CMY-Y63-GG1 x 1<br /></div>",,,,,,,2,0,1,PLZT-KP160EEH,,1,,1885680,539233,,0,,,,,,,,,,,,,,,,,"33,232",
28033,,,,,,,,3,三菱電機,【三菱電機】天井カセット4方向 6馬力 個別トリプル スリムK,1,,"PLZT-KP160EH｜【三菱電機 業務用エアコン 標準】<br>天井カセット4方向 6馬力 個別トリプル<br>三相200V ワイヤード<br>スリムK ｜販売価格:477,576｜「東京空調センター」では、業務用エアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 業務用エアコン 標準】<br>天井カセット4方向 6馬力 個別トリプル<br>三相200V ワイヤード<br>スリムK ,PLZT-KP160EH,"ピュアホワイト,ベージュ,ブラウン,ブラック,グレー",,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-s200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wired.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/kobetsu.png"">",mitsubishi/201502/plzt-kp160eh.jpg,"【三菱電機 業務用エアコン 標準】<br>天井カセット4方向 6馬力 個別トリプル<br>三相200V ワイヤード<br>スリムK <br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-s2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wired2.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/kobetsu2.png"">",mitsubishi/201502/plzt-kp160eh.jpg,,,"<ul><li><font style=""color:red;"">※パネル・リモコン・分岐管を含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,,,0,,,,"<img src=""http://www.tokyo-aircon.net/user_data/packages/default/img/common/airconstd7.jpg""  width=""680px""><br />  <table id=""airconStd4"">   <tr>      <th>&nbsp;</th>      <th>m2</th>      <th>坪</th>      <th>畳</th>    </tr>    <tr>      <th>一般商店</th>      <td>70 - 103m2</td>      <td>21 - 31坪</td>      <td>42 - 62畳</td>    </tr>    <tr>      <th>喫茶・理美容院</th>      <td>55 - 70m2</td>      <td>17 - 21坪</td>      <td>33 - 42畳</td>    </tr>    <tr>      <th>食堂</th>      <td>43 - 70m2</td>      <td>13 - 21坪</td>      <td>26 - 42畳</td>    </tr>    <tr>      <th>一般事務所</th>      <td>94 - 139m2</td>      <td>28 - 42坪</td>      <td>57 - 84畳</td>    </tr>  </table><br />（注意）上表はあくまでも目安です。<br />適用面積の数値は冷房時の目安で、使用条件（人の出入り・間取り、火の使用等）により変わります。<br />厨房内の空調面積は状況により大きく異なりますので、予めご了承ください。<br />プレハブ等断熱性の低い建物では、暖房基準も考慮して機種選定をお願いいたします。<br />（鉄筋コンクリート等断熱性の高い建物では従来通り冷房基準で機種選定をお願いします。）",,,,"<div class=""set"">▼セット内容<br />室内機：PLZ-KP56EM x 3<br />室外機：PUZ-KP160KM1 x 1<br />リモコン：PAR-36MA x 3<br />パネル：PLP-P160EWH3 x 3<br />分岐管：CMY-Y63-GG1 x 1<br /></div>",,,,,,,2,0,1,PLZT-KP160EH,,1,,1837080,525334,,0,,,,,,,,,,,,,,,,,"33,232",
28034,,,,,,,,3,三菱電機,【三菱電機】天井カセット4方向 8馬力 個別ツイン スリムK,1,,"PLZX-KP224EEH｜【三菱電機 業務用エアコン 標準】<br>天井カセット4方向 8馬力 個別ツイン<br>三相200V ワイヤード<br>スリムK 人感ムーブアイ｜販売価格:484,596｜「東京空調センター」では、業務用エアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 業務用エアコン 標準】<br>天井カセット4方向 8馬力 個別ツイン<br>三相200V ワイヤード<br>スリムK 人感ムーブアイ,PLZX-KP224EEH,,,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-s200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wired.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/kobetsu.png"">",mitsubishi/201502/plzx-kp224eeh.jpg,"【三菱電機 業務用エアコン 標準】<br>天井カセット4方向 8馬力 個別ツイン<br>三相200V ワイヤード<br>スリムK 人感ムーブアイ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-s2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wired2.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/kobetsu2.png"">",mitsubishi/201502/plzx-kp224eeh.jpg,,,"<ul><li><font style=""color:red;"">※パネル・リモコン・分岐管を含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,,,0,,,,"<img src=""http://www.tokyo-aircon.net/user_data/packages/default/img/common/airconstd7.jpg""  width=""680px""><br />  <table id=""airconStd4"">   <tr>      <th>&nbsp;</th>      <th>m2</th>      <th>坪</th>      <th>畳</th>    </tr>    <tr>      <th>一般商店</th>      <td>97 - 145m2</td>      <td>30 - 44坪</td>      <td>59 - 88畳</td>    </tr>    <tr>      <th>喫茶・理美容院</th>      <td>77 - 97m2</td>      <td>23 - 29坪</td>      <td>47 - 59畳</td>    </tr>    <tr>      <th>食堂</th>      <td>61 - 97m2</td>      <td>18 - 29坪</td>      <td>37 - 59畳</td>    </tr>    <tr>      <th>一般事務所</th>      <td>132 - 195m2</td>      <td>40 - 59坪</td>      <td>80 - 120畳</td>    </tr>  </table><br />（注意）上表はあくまでも目安です。<br />適用面積の数値は冷房時の目安で、使用条件（人の出入り・間取り、火の使用等）により変わります。<br />厨房内の空調面積は状況により大きく異なりますので、予めご了承ください。<br />プレハブ等断熱性の低い建物では、暖房基準も考慮して機種選定をお願いいたします。<br />（鉄筋コンクリート等断熱性の高い建物では従来通り冷房基準で機種選定をお願いします。）",,,,"<div class=""set"">▼セット内容<br />室内機：PLZ-KP112EM x 2<br />室外機：PUZ-KP224CM5 x 1<br />リモコン：PAR-36MA x 2<br />パネル：PLP-P160EWF3 x 2<br />分岐管：CMY-Y102SDG1 x 1<br /></div>",,,,,,,2,0,1,PLZX-KP224EEH,,1,,1864080,533056,,0,,,,,,,,,,,,,,,,,"33,209",
28035,,,,,,,,3,三菱電機,【三菱電機】天井カセット4方向 8馬力 個別ツイン スリムK,1,,"PLZX-KP224EH｜【三菱電機 業務用エアコン 標準】<br>天井カセット4方向 8馬力 個別ツイン<br>三相200V ワイヤード<br>スリムK ｜販売価格:476,172｜「東京空調センター」では、業務用エアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 業務用エアコン 標準】<br>天井カセット4方向 8馬力 個別ツイン<br>三相200V ワイヤード<br>スリムK ,PLZX-KP224EH,"ピュアホワイト,ベージュ,ブラウン,ブラック,グレー",,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-s200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wired.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/kobetsu.png"">",mitsubishi/201502/plzx-kp224eh.jpg,"【三菱電機 業務用エアコン 標準】<br>天井カセット4方向 8馬力 個別ツイン<br>三相200V ワイヤード<br>スリムK <br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-s2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wired2.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/kobetsu2.png"">",mitsubishi/201502/plzx-kp224eh.jpg,,,"<ul><li><font style=""color:red;"">※パネル・リモコン・分岐管を含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,,,0,,,,"<img src=""http://www.tokyo-aircon.net/user_data/packages/default/img/common/airconstd7.jpg""  width=""680px""><br />  <table id=""airconStd4"">   <tr>      <th>&nbsp;</th>      <th>m2</th>      <th>坪</th>      <th>畳</th>    </tr>    <tr>      <th>一般商店</th>      <td>97 - 145m2</td>      <td>30 - 44坪</td>      <td>59 - 88畳</td>    </tr>    <tr>      <th>喫茶・理美容院</th>      <td>77 - 97m2</td>      <td>23 - 29坪</td>      <td>47 - 59畳</td>    </tr>    <tr>      <th>食堂</th>      <td>61 - 97m2</td>      <td>18 - 29坪</td>      <td>37 - 59畳</td>    </tr>    <tr>      <th>一般事務所</th>      <td>132 - 195m2</td>      <td>40 - 59坪</td>      <td>80 - 120畳</td>    </tr>  </table><br />（注意）上表はあくまでも目安です。<br />適用面積の数値は冷房時の目安で、使用条件（人の出入り・間取り、火の使用等）により変わります。<br />厨房内の空調面積は状況により大きく異なりますので、予めご了承ください。<br />プレハブ等断熱性の低い建物では、暖房基準も考慮して機種選定をお願いいたします。<br />（鉄筋コンクリート等断熱性の高い建物では従来通り冷房基準で機種選定をお願いします。）",,,,"<div class=""set"">▼セット内容<br />室内機：PLZ-KP112EM x 2<br />室外機：PUZ-KP224CM5 x 1<br />リモコン：PAR-36MA x 2<br />パネル：PLP-P160EWH3 x 2<br />分岐管：CMY-Y102SDG1 x 1<br /></div>",,,,,,,2,0,1,PLZX-KP224EH,,1,,1831680,523789,,0,,,,,,,,,,,,,,,,,"33,209",
28036,,,,,,,,3,三菱電機,【三菱電機】天井カセット4方向 8馬力 個別トリプル スリムK,1,,"PLZT-KP224EEH｜【三菱電機 業務用エアコン 標準】<br>天井カセット4方向 8馬力 個別トリプル<br>三相200V ワイヤード<br>スリムK 人感ムーブアイ｜販売価格:566,568｜「東京空調センター」では、業務用エアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 業務用エアコン 標準】<br>天井カセット4方向 8馬力 個別トリプル<br>三相200V ワイヤード<br>スリムK 人感ムーブアイ,PLZT-KP224EEH,,,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-s200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wired.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/kobetsu.png"">",mitsubishi/201502/plzt-kp224eeh.jpg,"【三菱電機 業務用エアコン 標準】<br>天井カセット4方向 8馬力 個別トリプル<br>三相200V ワイヤード<br>スリムK 人感ムーブアイ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-s2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wired2.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/kobetsu2.png"">",mitsubishi/201502/plzt-kp224eeh.jpg,,,"<ul><li><font style=""color:red;"">※パネル・リモコン・分岐管を含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,,,0,,,,"<img src=""http://www.tokyo-aircon.net/user_data/packages/default/img/common/airconstd7.jpg""  width=""680px""><br />  <table id=""airconStd4"">   <tr>      <th>&nbsp;</th>      <th>m2</th>      <th>坪</th>      <th>畳</th>    </tr>    <tr>      <th>一般商店</th>      <td>97 - 145m2</td>      <td>30 - 44坪</td>      <td>59 - 88畳</td>    </tr>    <tr>      <th>喫茶・理美容院</th>      <td>77 - 97m2</td>      <td>23 - 29坪</td>      <td>47 - 59畳</td>    </tr>    <tr>      <th>食堂</th>      <td>61 - 97m2</td>      <td>18 - 29坪</td>      <td>37 - 59畳</td>    </tr>    <tr>      <th>一般事務所</th>      <td>132 - 195m2</td>      <td>40 - 59坪</td>      <td>80 - 120畳</td>    </tr>  </table><br />（注意）上表はあくまでも目安です。<br />適用面積の数値は冷房時の目安で、使用条件（人の出入り・間取り、火の使用等）により変わります。<br />厨房内の空調面積は状況により大きく異なりますので、予めご了承ください。<br />プレハブ等断熱性の低い建物では、暖房基準も考慮して機種選定をお願いいたします。<br />（鉄筋コンクリート等断熱性の高い建物では従来通り冷房基準で機種選定をお願いします。）",,,,"<div class=""set"">▼セット内容<br />室内機：PLZ-KP80EM x 3<br />室外機：PUZ-KP224CM5 x 1<br />リモコン：PAR-36MA x 3<br />パネル：PLP-P160EWF3 x 3<br />分岐管：CMY-Y104DG1 x 1<br /></div>",,,,,,,2,0,1,PLZT-KP224EEH,,1,,2179440,623225,,0,,,,,,,,,,,,,,,,,"33,233",
