17656,20562,,1,PCZX-SRP80KF,0,0,,818640,188244,,0,3,2014-08-27 14:40:42.000107,2014-08-27 14:40:42.000107,,,0
17665,20571,,1,PCZX-ZRP224KF,0,0,,1648080,355968,,0,3,2014-08-27 14:40:43.000116,2014-08-27 14:40:43.000116,,,0
17654,20560,,1,PCZX-SRP140KF,0,0,,1051920,241920,,0,3,2014-08-27 14:40:42.000105,2014-08-27 14:40:42.000105,,,0
17631,20537,,1,PCZX-ERP140KLF,0,0,,1126440,231984,,0,3,2014-08-27 14:40:39.000082,2014-08-27 14:40:39.000082,,,0
17651,20557,,1,PCZX-HRP80KF,0,0,,919080,395172,,0,3,2014-08-27 14:40:41.000102,2014-08-27 14:40:41.000102,,,0
17664,20570,,1,PCZX-ZRP160KLF,0,0,,1278720,276156,,0,3,2014-08-27 14:40:43.000115,2014-08-27 14:40:43.000115,,,0
17629,20535,,1,PCZX-ERP112KLF,0,0,,1002240,206388,,0,3,2014-08-27 14:40:39.00008,2014-08-27 14:40:39.00008,,,0
17669,20575,,1,PCZX-ZRP280KLF,0,0,,2002320,432432,,0,3,2014-08-27 14:40:43.00012,2014-08-27 14:40:43.00012,,,0
17677,20583,,1,PCZ-ZRP140KF,0,0,,1020600,220428,,0,3,2014-08-27 14:40:44.000128,2014-08-27 14:40:44.000128,,,0
17655,20561,,1,PCZX-SRP160KF,0,0,,1131840,260280,,0,3,2014-08-27 14:40:42.000106,2014-08-27 14:40:42.000106,,,0
17674,20580,,1,PCZ-ZRP112KF,0,0,,871560,188244,,0,3,2014-08-27 14:40:44.000125,2014-08-27 14:40:44.000125,,,0
17682,20588,,1,PCZ-ZRP224CF,0,0,,1573560,339876,,0,3,2014-08-27 14:40:45.000133,2014-08-27 14:40:45.000133,,,0
17658,20564,,1,PCZX-ZRP112KF,0,0,,1030320,222480,,0,3,2014-08-27 14:40:42.000109,2014-08-27 14:40:42.000109,,,0
17632,20538,,1,PCZX-ERP160HF,0,0,,1448280,298296,,0,3,2014-08-27 14:40:39.000083,2014-08-27 14:40:39.000083,,,0
17671,20577,,1,PCZX-ZRP80KLF,0,0,,915840,197748,,0,3,2014-08-27 14:40:43.000122,2014-08-27 14:40:43.000122,,,0
17637,20543,,1,PCZX-ERP280HF,0,0,,2155680,443988,,0,3,2014-08-27 14:40:40.000088,2014-08-27 14:40:40.000088,,,0
17634,20540,,1,PCZX-ERP160KLF,0,0,,1221480,251532,,0,3,2014-08-27 14:40:39.000085,2014-08-27 14:40:39.000085,,,0
17698,20604,,1,PCZ-ZRP56KLF,0,0,,650160,140400,,0,3,2014-08-27 14:40:46.000149,2014-08-27 14:40:46.000149,,,0
17659,20565,,1,PCZX-ZRP112KLF,0,0,,1045440,225720,,0,3,2014-08-27 14:40:42.00011,2014-08-27 14:40:42.00011,,,0
16441,20045,,1,RCB-AP63GHJ2,0,0,,739800,169344,,0,3,2014-08-27 14:09:24.001339,2014-08-27 14:09:24.001339,,,0
16442,20046,,1,RCB-AP80GHJ2,0,0,,802440,183708,,0,3,2014-08-27 14:09:24.00134,2014-08-27 14:09:24.00134,,,0
17657,20563,,1,PCZX-SRP80SKF,0,0,,818640,188244,,0,3,2014-08-27 14:40:42.000108,2014-08-27 14:40:42.000108,,,0
17691,20597,,1,PCZ-ZRP45SKF,0,0,,583200,125928,,0,3,2014-08-27 14:40:45.000142,2014-08-27 14:40:45.000142,,,0
17670,20576,,1,PCZX-ZRP80KF,0,0,,900720,194508,,0,3,2014-08-27 14:40:43.000121,2014-08-27 14:40:43.000121,,,0
17660,20566,,1,PCZX-ZRP140KF,0,0,,1167480,252072,,0,3,2014-08-27 14:40:42.000111,2014-08-27 14:40:42.000111,,,0
17678,20584,,1,PCZ-ZRP140KLF,0,0,,1023840,221076,,0,3,2014-08-27 14:40:44.000129,2014-08-27 14:40:44.000129,,,0
17668,20574,,1,PCZX-ZRP280KF,0,0,,1987200,429192,,0,3,2014-08-27 14:40:43.000119,2014-08-27 14:40:43.000119,,,0
17652,20558,,1,PCZX-HRP80KLF,0,0,,934200,401652,,0,3,2014-08-27 14:40:41.000103,2014-08-27 14:40:41.000103,,,0
